Timestamp,accelX,accelY,accelZ,gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),Lat,Long,Speed(mph),TrueHeading,Alt(feet),ActivityType,ActivityConfidence
07:54.7,0.0544,0.1154,-0.9958,0.006,0.0529,-0.0855,0.0671,-0.1143,-2.7335,,,0,79.4184,0,Automotive,High
07:54.8,0.0569,0.0988,-1.0346,0.0003,0.0081,-0.0833,0.0668,-0.1129,-2.7402,,,0,80.5399,0,Automotive,High
07:54.9,0.067,0.1,-1.0396,0.0021,0.0379,-0.0908,0.0647,-0.1111,-2.7465,,,0,80.5399,0,Automotive,High
07:55.0,0.0578,0.1142,-0.9918,0.0024,0.0082,-0.0811,0.0683,-0.1074,-2.7541,,,0,81.6521,0,Automotive,High
07:55.1,0.0512,0.0922,-0.972,0.0001,0.0219,-0.0865,0.0683,-0.1065,-2.7609,,,0,81.6521,0,Automotive,High
07:55.2,0.0517,0.0791,-0.9597,0.0067,-0.0471,-0.0818,0.0693,-0.1066,-2.7674,,,0,81.6521,0,Automotive,High
07:55.3,0.0387,0.0941,-0.9959,0.0052,-0.029,-0.0787,0.0593,-0.1047,-2.7778,,,0,82.6628,0,Automotive,High
07:55.4,0.04,0.1083,-1.0416,0.0023,-0.0471,-0.0777,0.0561,-0.1035,-2.7855,,,0,82.6628,0,Automotive,High
07:55.5,0.0266,0.0802,-1.0014,-0.0002,-0.0354,-0.0703,0.0513,-0.103,-2.7896,,,0,82.6628,0,Automotive,High
07:55.6,0.0178,0.097,-0.9778,0.0005,0.0324,-0.1186,0.0458,-0.1032,-2.7957,,,0,83.7185,0,Automotive,High
07:55.7,0.0216,0.0987,-0.997,0.0027,-0.0332,-0.0542,0.043,-0.1031,-2.8038,,,0,83.7185,0,Automotive,High
07:55.8,0.0158,0.1122,-1.0155,0.0018,-0.0152,-0.0789,0.0408,-0.1032,-2.8072,,,0,84.7337,0,Automotive,High
07:55.9,0.0246,0.1339,-0.9862,-0.0003,0.0485,-0.0909,0.0358,-0.1034,-2.8133,,,0,84.7337,0,Automotive,High
07:56.0,0.021,0.1233,-1.043,-0.0091,0.0505,-0.0793,0.0352,-0.1036,-2.8209,,,0,85.7504,0,Automotive,High
07:56.1,0.0342,0.1,-1.0219,-0.0049,0.0313,-0.1101,0.0341,-0.1031,-2.8267,,,0,85.7504,0,Automotive,High
07:56.2,0.0346,0.1171,-0.9686,-0.0099,0.0388,-0.0814,0.0331,-0.1027,-2.8411,,,0,85.7504,0,Automotive,High
07:56.3,0.0274,0.1255,-0.9712,-0.0092,0.0548,-0.0772,0.0315,-0.103,-2.847,,,0,86.8469,0,Automotive,High
07:56.4,0.0223,0.1193,-0.9403,-0.0022,0.022,-0.0738,0.0308,-0.103,-2.8525,,,0,86.8469,0,Automotive,High
07:56.5,0.0198,0.1259,-0.9672,-0.011,0.0303,-0.0707,0.0297,-0.103,-2.8575,,,0,87.9198,0,Automotive,High
07:56.6,0.0374,0.1129,-0.9819,-0.0012,0.023,-0.0737,0.0284,-0.1031,-2.8626,,,0,87.9198,0,Automotive,High
07:56.7,0.0413,0.1076,-0.993,-0.0089,0.0399,-0.0761,0.0282,-0.1029,-2.8676,,,0,87.9198,0,Automotive,Low
07:56.8,0.0447,0.1347,-1.0392,-0.0087,0.043,-0.0921,0.0288,-0.1032,-2.8727,,,0,88.9414,0,Automotive,Low
07:56.9,0.0374,0.1253,-1.0081,-0.0111,0.0293,-0.0633,0.0294,-0.1024,-2.8788,,,0,88.9414,0,Automotive,Low
07:57.0,0.023,0.1143,-0.9597,-0.0114,0.0442,-0.0655,0.0307,-0.1033,-2.8841,,,0,88.9414,0,Automotive,Low
07:57.1,0.0333,0.1173,-0.9398,-0.0099,0.0314,-0.075,0.0324,-0.1038,-2.8932,,,0,90.0193,0,Automotive,Low
07:57.2,0.048,0.118,-0.9778,-0.0146,0.005,-0.0248,0.0323,-0.1044,-2.8976,,,0,90.0193,0,Automotive,Low
07:57.3,0.0427,0.1237,-1.0011,-0.021,0.0472,-0.0667,0.0318,-0.1054,-2.9005,,,0,90.0193,0,Automotive,Low
07:57.4,0.0483,0.1299,-1.0474,-0.0149,0.0154,-0.0739,0.0313,-0.1067,-2.9047,,,0,91.0907,0,Automotive,High
07:57.5,0.0565,0.1244,-0.9963,-0.0087,-0.0441,-0.0661,0.0341,-0.109,-2.9111,,,0,91.0907,0,Automotive,High
07:57.6,0.0355,0.1049,-0.9782,-0.006,0.0006,-0.0801,0.0347,-0.1103,-2.9152,,,0,91.0907,0,Automotive,High
07:57.7,0.037,0.1253,-0.9603,0.0094,-0.0405,-0.0616,0.0352,-0.1118,-2.9203,,,0,92.1587,0,Automotive,High
07:57.8,0.029,0.1113,-0.9513,0.0067,-0.014,-0.0585,0.0342,-0.1115,-2.9244,,,0,92.1587,0,Automotive,High
07:57.9,0.0405,0.1138,-1.0084,0.0088,0.0372,-0.0502,0.0333,-0.1121,-2.9285,,,0,92.1587,0,Automotive,High
07:58.0,0.0347,0.0945,-0.9906,0.0061,0.0243,-0.0629,0.0354,-0.1127,-2.9336,,,0,92.1587,0,Automotive,High
07:58.1,0.0589,0.0968,-1.0078,0.0048,-0.0278,-0.0553,0.0381,-0.113,-2.9375,,,0,93.1699,0,Automotive,High
07:58.2,0.0567,0.1057,-1.0286,0.0104,-0.0151,-0.0851,0.0397,-0.114,-2.9409,,,0,93.1699,0,Automotive,High
07:58.3,0.0599,0.1227,-1.0203,0.0086,-0.0001,-0.0585,0.0415,-0.1146,-2.9455,,,0,93.1699,0,Automotive,Low
07:58.4,0.0846,0.0961,-0.9973,0.0087,-0.0216,-0.099,0.0421,-0.1143,-2.9492,,,0,94.2424,0,Automotive,Low
07:58.5,0.0756,0.1108,-0.9992,0.0072,-0.0406,-0.0595,0.0441,-0.1161,-2.9543,,,0,94.2424,0,Automotive,Low
07:58.6,0.0572,0.1417,-0.961,0.0096,-0.0107,-0.0457,0.0455,-0.1165,-2.9587,,,0,94.2424,0,Automotive,Low
07:58.7,0.0806,0.1428,-1.012,0.0086,-0.0012,-0.0575,0.0463,-0.1182,-2.9617,,,0,94.2424,0,Automotive,Low
07:58.8,0.0714,0.1511,-1.0347,-0.001,0.054,-0.0568,0.0479,-0.119,-2.9649,,,0,95.2671,0,Automotive,Low
07:58.9,0.0464,0.1494,-1.0049,-0.0063,0.0168,-0.0205,0.0506,-0.1208,-2.9698,,,0,95.2671,0,Automotive,Low
07:59.0,0.06,0.1515,-0.9624,-0.0123,0.0282,-0.059,0.0528,-0.1219,-2.9736,,,0,95.2671,0,Automotive,High
07:59.1,0.0741,0.1559,-0.9737,-0.0143,0.0229,-0.059,0.057,-0.1224,-2.9784,,,0,96.3237,0,Automotive,High
07:59.2,0.0695,0.1507,-1.0013,-0.0138,0.0154,-0.0761,0.057,-0.1236,-2.9833,,,0,96.3237,0,Automotive,High
07:59.3,0.0852,0.1126,-0.9691,-0.01,0.0449,-0.138,0.0572,-0.1251,-2.9882,,,0,96.3237,0,Automotive,Low
07:59.4,0.0761,0.1749,-0.9837,-0.0092,0.0569,-0.0772,0.0604,-0.1259,-2.9963,,,0,97.4725,0,Automotive,Low
07:59.5,0.0671,0.1363,-0.9603,-0.0062,0.0485,-0.0611,0.0608,-0.1272,-3.0013,,,0,97.4725,0,Automotive,Low
07:59.6,0.0505,0.1365,-0.9494,-0.0084,0.0443,-0.0494,0.0618,-0.128,-3.0044,,,0,97.4725,0,Automotive,High
07:59.7,0.0648,0.1299,-0.9659,-0.0001,0.0157,-0.0662,0.0615,-0.1286,-3.0057,,,0,97.4725,0,Automotive,High
07:59.8,0.0612,0.1458,-0.9831,0.0032,-0.0044,-0.0501,0.06,-0.1325,-3.0107,,,0,98.5091,0,Automotive,High
07:59.9,0.0761,0.1413,-1.0167,0.001,0.0135,-0.0651,0.059,-0.1331,-3.0131,,,0,98.5091,0,Automotive,High
08:00.0,0.0788,0.1403,-1.0162,-0.0004,0.021,-0.0556,0.0608,-0.1353,-3.0174,,,0,98.5091,0,Automotive,High
08:00.1,0.0625,0.1515,-1.0156,0.003,0.0104,-0.0587,0.0624,-0.1382,-3.021,,,0,99.5355,0,Automotive,High
08:00.2,0.0674,0.1473,-1.0011,-0.0007,-0.0215,-0.0543,0.0638,-0.1392,-3.0248,,,0,99.5355,0,Automotive,High
08:00.3,0.0533,0.1461,-1.0025,-0.004,-0.0152,-0.0576,0.0646,-0.1406,-3.0282,,,0,99.5355,0,Automotive,High
08:00.4,0.0609,0.1478,-0.9812,0.0024,-0.0172,-0.0543,0.0639,-0.1415,-3.0319,,,0,99.5355,0,Automotive,High
08:00.5,0.071,0.1426,-1.022,0.0008,-0.028,-0.0735,0.0651,-0.1436,-3.0355,,,0,100.5801,0,Automotive,High
08:00.6,0.0709,0.1619,-1.0187,0.0007,-0.046,-0.0489,0.0646,-0.1464,-3.0395,,,0,100.5801,0,Automotive,High
08:00.7,0.0739,0.1486,-1,0.0027,-0.0088,-0.0778,0.0648,-0.1488,-3.0467,,,0,100.5801,0,Automotive,High
08:00.8,0.0917,0.1565,-0.9624,-0.0015,0.0083,-0.0417,0.0674,-0.1495,-3.0513,,,0,101.6417,0,Automotive,High
08:00.9,0.092,0.1458,-0.986,0.0103,-0.0246,-0.068,0.0673,-0.1497,-3.0539,,,0,101.6417,0,Automotive,High
08:01.0,0.0869,0.1371,-0.9614,0.0111,-0.0489,-0.0327,0.0704,-0.1509,-3.0588,,,0,101.6417,0,Automotive,High
08:01.1,0.0598,0.137,-1.0294,0.0071,-0.0458,-0.0488,0.071,-0.1508,-3.0612,,,0,101.6417,0,Automotive,High
08:01.2,0.0646,0.1485,-0.9938,0.0041,-0.0002,-0.049,0.0694,-0.1517,-3.0641,,,0,102.6783,0,Automotive,High
08:01.3,0.0651,0.1682,-0.9737,0.0004,0.0296,-0.0524,0.069,-0.1525,-3.0666,,,0,102.6783,0,Automotive,High
08:01.4,0.0485,0.1507,-0.9851,-0.003,0.0243,-0.0354,0.0692,-0.1528,-3.0689,,,0,102.6783,0,Automotive,High
08:01.5,0.0658,0.1588,-0.9382,-0.0082,0.0072,-0.0279,0.0685,-0.1536,-3.0705,,,0,102.6783,0,Automotive,High
08:01.6,0.0608,0.1635,-1.0167,-0.005,-0.0227,-0.0555,0.0696,-0.153,-3.0744,,,0,102.6783,0,Automotive,High
08:01.7,0.0782,0.144,-0.964,-0.0049,0.0634,-0.0846,0.0694,-0.1527,-3.0787,,,0,103.7061,0,Automotive,High
08:01.8,0.0635,0.1832,-1.0323,-0.0083,0.0411,-0.0526,0.0693,-0.1517,-3.082,,,0,103.7061,0,Automotive,High
08:01.9,0.0958,0.1707,-0.9624,-0.013,0.1258,-0.116,0.0687,-0.1513,-3.0846,,,0,103.7061,0,Automotive,High
08:02.0,0.0626,0.1645,-0.9678,-0.0174,0.0686,-0.0529,0.0727,-0.152,-3.0895,,,0,104.7169,0,Automotive,High
08:02.1,0.0581,0.142,-0.9541,-0.0104,0.0305,-0.0462,0.0737,-0.1516,-3.0922,,,0,104.7169,0,Automotive,High
08:02.2,0.0906,0.1464,-0.9743,-0.003,0.0137,-0.0246,0.0736,-0.1509,-3.0946,,,0,104.7169,0,Automotive,High
08:02.3,0.0897,0.1579,-1.0427,0.0031,0.0009,-0.0512,0.0741,-0.1499,-3.0955,,,0,104.7169,0,Automotive,High
08:02.4,0.1141,0.1248,-1.0127,0.0022,-0.0426,-0.0179,0.0744,-0.1491,-3.0988,,,0,104.7169,0,Automotive,High
08:02.5,0.1098,0.1588,-0.9977,-0.0029,-0.0205,-0.0544,0.0801,-0.1474,-3.1048,,,0,105.7424,0,Automotive,Low
08:02.6,0.1076,0.1236,-0.9487,-0.0032,-0.013,-0.0459,0.0819,-0.1465,-3.1088,,,0,105.7424,0,Automotive,Low
08:02.7,0.1169,0.1653,-0.9895,0.0002,-0.0183,-0.0479,0.083,-0.1433,-3.1104,,,0,105.7424,0,Automotive,Low
08:02.8,0.1125,0.1352,-1.0258,-0.0065,-0.0078,-0.0449,0.0852,-0.1431,-3.1144,,,0,106.7463,0,Automotive,High
08:02.9,0.0918,0.1517,-0.9936,-0.0088,-0.0088,-0.0364,0.0844,-0.1418,-3.1165,,,0,106.7463,0,Automotive,High
08:03.0,0.0881,0.1313,-0.9955,-0.0059,-0.0418,-0.0437,0.0857,-0.1411,-3.1173,,,0,106.7463,0,Automotive,High
08:03.1,0.0951,0.1413,-0.9756,-0.0071,-0.0566,-0.0234,0.0848,-0.1401,-3.1195,,,0,106.7463,0,Automotive,High
08:03.2,0.0761,0.1284,-1.0067,-0.001,-0.1001,-0.0188,0.0844,-0.1398,-3.1212,,,0,106.7463,0,Automotive,High
08:03.3,0.0996,0.1192,-1.014,0.0009,-0.0619,-0.0445,0.0818,-0.1391,-3.1217,,,0,106.7463,0,Automotive,High
08:03.4,0.0732,0.1303,-0.9955,0.0012,-0.0882,0.0207,0.0822,-0.1384,-3.126,,,0,107.7534,0,Automotive,High
08:03.5,0.0757,0.1385,-0.9806,0.0061,-0.0014,-0.097,0.0804,-0.1369,-3.128,,,0,107.7534,0,Automotive,High
08:03.6,0.0806,0.1144,-0.984,0.0028,0.0062,-0.0437,0.082,-0.136,-3.1312,,,0,107.7534,0,Automotive,High
08:03.7,0.073,0.1135,-0.9976,0.0118,-0.0096,-0.0488,0.0796,-0.1341,-3.1295,,,0,107.7534,0,Automotive,High
08:03.8,0.1027,0.1283,-1.0035,0.0088,-0.0203,-0.0499,0.08,-0.1318,-3.1321,,,0,107.7534,0,Automotive,High
08:03.9,0.0945,0.1203,-1.0272,0.0056,-0.0172,-0.0521,0.0828,-0.1302,-3.1348,,,0,107.7534,0,Automotive,High
08:04.0,0.1007,0.1155,-1.0181,0.0078,0.0019,-0.0756,0.0853,-0.1291,-3.138,,,0,108.8228,0,Automotive,High
08:04.1,0.106,0.1208,-0.9655,0.0069,-0.0394,-0.0424,0.0877,-0.128,3.1406,,,0,108.8228,0,Automotive,High
08:04.2,0.0967,0.1225,-0.9396,0.0082,0.019,-0.0586,0.0904,-0.1281,3.1371,,,0,108.8228,0,Automotive,High
08:04.3,0.099,0.1315,-0.9921,0.0059,0.0286,-0.0598,0.0896,-0.1281,3.1306,,,0,108.8228,0,Automotive,High
08:04.4,0.0814,0.1422,-1.0403,0.0039,0.0041,-0.0405,0.0885,-0.1273,3.128,,,0,109.8842,0,Automotive,High
08:04.5,0.0882,0.1292,-0.9879,0.0045,0.0678,-0.077,0.0865,-0.1272,3.1256,,,0,109.8842,0,Automotive,High
08:04.6,0.0884,0.1219,-0.9783,0.0044,-0.0002,-0.0618,0.0886,-0.1273,3.1217,,,0,109.8842,0,Automotive,High
08:04.7,0.1005,0.1225,-0.9852,0.0084,-0.0448,-0.0637,0.0887,-0.1278,3.1173,,,0,110.928,0,Automotive,High
08:04.8,0.1112,0.117,-0.9642,0.0062,-0.047,-0.0562,0.0895,-0.1278,3.1121,,,0,110.928,0,Automotive,High
08:04.9,0.0954,0.1166,-0.993,0.0036,-0.0736,-0.0647,0.0902,-0.1277,3.1083,,,0,110.928,0,Automotive,High
08:05.0,0.0901,0.144,-0.9982,0.0081,-0.0299,-0.0616,0.0879,-0.1283,3.1036,,,0,111.992,0,Automotive,High
08:05.1,0.0795,0.1521,-1.0001,-0.0048,-0.0164,-0.0715,0.0868,-0.1284,3.0993,,,0,111.992,0,Automotive,High
08:05.2,0.0712,0.1357,-0.9839,-0.0023,-0.0045,-0.0427,0.0829,-0.1278,3.0902,,,0,111.992,0,Automotive,High
08:05.3,0.0622,0.1333,-0.9991,0.001,0.003,-0.0565,0.082,-0.1271,3.0879,,,0,111.992,0,Automotive,High
08:05.4,0.0655,0.1319,-0.9891,-0.0033,0.0113,-0.0663,0.0807,-0.1273,3.0839,,,0,113.041,0,Automotive,High
08:05.5,0.0657,0.1239,-0.979,-0.0013,0.022,-0.0641,0.0804,-0.127,3.0804,,,0,113.041,0,Automotive,High
08:05.6,0.0718,0.1309,-1.027,0.0014,0.0145,-0.0886,0.0793,-0.1269,3.076,,,0,113.041,0,Automotive,High
08:05.7,0.0521,0.1236,-1.009,0.0047,0.0603,-0.0813,0.0798,-0.1271,3.0702,,,0,114.1238,0,Automotive,High
08:05.8,0.0864,0.1209,-1.0245,0.002,0.0316,-0.0823,0.0799,-0.127,3.0635,,,0,114.1238,0,Automotive,High
08:05.9,0.0885,0.1025,-0.9899,0.0136,-0.0076,-0.0915,0.0802,-0.127,3.0576,,,0,115.1828,0,Automotive,High
08:06.0,0.085,0.1078,-0.9507,0.0078,0.0051,-0.0799,0.0808,-0.1261,3.0512,,,0,115.1828,0,Automotive,High
08:06.1,0.0845,0.12,-0.9913,0.005,-0.0099,-0.0842,0.0808,-0.1255,3.0395,,,0,116.2063,0,Automotive,High
08:06.2,0.08,0.1196,-1.008,0.0048,-0.0014,-0.0842,0.0802,-0.1264,3.0331,,,0,116.2063,0,Automotive,High
08:06.3,0.0775,0.1209,-1.0315,0.0035,0.0114,-0.0821,0.079,-0.1265,3.0271,,,0,116.2063,0,Automotive,High
08:06.4,0.0765,0.117,-0.9888,-0.0004,0.0549,-0.0899,0.0767,-0.1277,3.0213,,,0,117.2342,0,Automotive,High
08:06.5,0.0778,0.106,-0.9589,0.0054,0.0252,-0.0875,0.0774,-0.1268,3.0155,,,0,117.2342,0,Automotive,High
08:06.6,0.0487,0.1142,-0.9619,0.0008,0.0093,-0.0544,0.0772,-0.1266,3.0096,,,0,118.3336,0,Automotive,High
08:06.7,0.0758,0.1379,-0.9982,0.0062,-0.0162,-0.0862,0.0747,-0.1259,3.0065,,,0,118.3336,0,Automotive,High
08:06.8,0.0681,0.1361,-0.9995,-0.0006,-0.0173,-0.064,0.0715,-0.1263,3.0011,,,0,118.3336,0,Automotive,High
08:06.9,0.0552,0.1387,-1.0188,0.0018,-0.0322,-0.0639,0.0692,-0.1266,2.9953,,,0,119.398,0,Automotive,High
08:07.0,0.0593,0.1426,-0.9924,-0.0028,0.0388,-0.1176,0.0672,-0.1254,2.9832,,,0,119.398,0,Automotive,High
08:07.1,0.0627,0.1251,-0.9371,-0.0044,0.0452,-0.0952,0.0677,-0.1252,2.9764,,,0,120.4822,0,Automotive,High
08:07.2,0.0572,0.1165,-0.9235,-0.0038,0.0739,-0.0996,0.0665,-0.124,2.9703,,,0,120.4822,0,Automotive,High
08:07.3,0.064,0.1338,-1.0035,0.0038,0.0526,-0.141,0.0657,-0.1231,2.9636,,,0,120.4822,0,Automotive,High
08:07.4,0.0571,0.117,-1.0204,0.0008,0.0401,-0.0823,0.0652,-0.1235,2.955,,,0,121.6057,0,Automotive,High
08:07.5,0.0593,0.1123,-0.9947,0.0054,0.0581,-0.1196,0.0651,-0.123,2.9498,,,0,121.6057,0,Automotive,High
08:07.6,0.0797,0.1113,-0.9609,0.0011,0.0379,-0.0983,0.0654,-0.1223,2.9407,,,0,122.7902,0,Automotive,Low
08:07.7,0.0549,0.0955,-0.9763,0.0059,-0.0014,-0.0874,0.0677,-0.1226,2.9334,,,0,122.7902,0,Automotive,Low
08:07.8,0.0741,0.0937,-0.997,0.0112,-0.0227,-0.1171,0.0659,-0.1212,2.929,,,0,123.8843,0,Automotive,Low
08:07.9,0.0713,0.0979,-1.0339,0.0092,-0.0694,-0.0817,0.0649,-0.1214,2.9125,,,0,123.8843,0,Automotive,Low
08:08.0,0.0687,0.1121,-1.0133,0.0107,-0.013,-0.1001,0.0633,-0.1219,2.9059,,,0,124.8941,0,Automotive,Low
08:08.1,0.0816,0.0986,-0.9825,0.0138,-0.014,-0.0979,0.0658,-0.1223,2.8973,,,0,124.8941,0,Automotive,Low
08:08.2,0.0695,0.1032,-0.9812,0.0179,-0.0266,-0.0711,0.0675,-0.1201,2.8914,,,0,125.9053,0,Automotive,Low
08:08.3,0.0822,0.099,-0.991,0.0212,-0.0671,-0.0964,0.0672,-0.1196,2.8852,,,0,125.9053,0,Automotive,Low
08:08.4,0.0671,0.1216,-1.0117,0.012,-0.0417,-0.085,0.0663,-0.1185,2.8777,,,0,126.9753,0,Automotive,Low
08:08.5,0.0705,0.1125,-1.0293,0.0132,-0.047,-0.0892,0.0644,-0.1176,2.8709,,,0,126.9753,0,Automotive,Low
08:08.6,0.064,0.1306,-1.0127,0.0043,-0.0195,-0.0959,0.0629,-0.1166,2.8638,,,0,128.001,0,Automotive,Low
08:08.7,0.0524,0.1064,-0.9855,0.0007,0.0028,-0.0982,0.0642,-0.1159,2.8566,,,0,128.001,0,Automotive,Low
08:08.8,0.055,0.1116,-0.9691,0.0036,0.0294,-0.1068,0.0645,-0.1121,2.8427,,,0,129.0318,0,Automotive,Low
08:08.9,0.0505,0.1046,-0.9953,0.0025,0.0304,-0.1089,0.0644,-0.1113,2.8348,,,0,129.0318,0,Automotive,High
08:09.0,0.0599,0.0966,-0.9963,0.005,0.0145,-0.1109,0.0633,-0.1107,2.8287,,,0,130.137,0,Automotive,High
08:09.1,0.0814,0.0965,-1.0112,0.0089,-0.0068,-0.1289,0.0633,-0.1094,2.8206,,,0,130.137,0,Automotive,High
08:09.2,0.067,0.0957,-1.0088,0.0053,-0.0057,-0.1087,0.0649,-0.1077,2.8119,,,0,131.2284,0,Automotive,Low
08:09.4,0.0839,0.1058,-1.01,0.0081,-0.0365,-0.1107,0.0648,-0.1058,2.8042,,,0,131.2284,0,Automotive,Low
08:09.4,0.0737,0.1096,-0.9902,0.0037,-0.0376,-0.1033,0.0639,-0.1049,2.7959,,,0,132.3495,0,Automotive,Low
08:09.5,0.0548,0.1008,-0.9766,0.0053,-0.0121,-0.1002,0.0633,-0.104,2.788,,,0,132.3495,0,Automotive,High
08:09.6,0.0412,0.0969,-0.9773,0.002,0.0048,-0.1109,0.0615,-0.1028,2.7807,,,0,133.4712,0,Automotive,High
08:09.7,0.0423,0.0945,-0.9788,0.0065,0.0263,-0.0875,0.0587,-0.1019,2.7642,,,0,133.4712,0,Automotive,High
08:09.8,0.0474,0.0903,-1.0018,0.0137,0.0093,-0.1129,0.0555,-0.1013,2.7575,,,0,134.5165,0,Automotive,High
08:09.9,0.0555,0.0945,-1.0195,0.0091,0.0273,-0.1109,0.0533,-0.1005,2.7497,,,0,134.5165,0,Automotive,High
08:10.0,0.0633,0.0865,-1.0237,0.0085,0.006,-0.1172,0.0533,-0.0998,2.7415,,,0,135.565,0,Automotive,High
08:10.1,0.0686,0.1009,-0.9978,0.0095,0.0081,-0.1151,0.0542,-0.0991,2.7327,,,0,136.6427,0,Automotive,High
08:10.2,0.0732,0.1008,-0.9926,0.0103,-0.0249,-0.1267,0.0565,-0.0985,2.7234,,,0,136.6427,0,Automotive,High
08:10.3,0.0627,0.0859,-0.9696,0.0071,0.0113,-0.1045,0.0578,-0.0977,2.7137,,,0,137.6639,0,Automotive,High
08:10.4,0.0503,0.0717,-0.968,0.0066,0.022,-0.0896,0.0598,-0.0952,2.7047,,,0,137.6639,0,Automotive,High
08:10.5,0.0596,0.0847,-0.9974,0.0058,0.0273,-0.1099,0.0613,-0.092,2.6977,,,0,138.7505,0,Automotive,High
08:10.6,0.0464,0.0744,-0.9981,0.0045,0.0252,-0.0929,0.0594,-0.0862,2.6825,,,0,138.7505,0,Automotive,High
08:10.7,0.0578,0.0763,-0.9977,0.007,0.0198,-0.1099,0.0584,-0.0844,2.6756,,,0,139.8215,0,Automotive,High
08:10.8,0.0605,0.0715,-0.9932,0.0038,0.024,-0.1142,0.0579,-0.0824,2.6674,,,0,139.8215,0,Automotive,High
08:10.9,0.0555,0.0856,-0.9873,0.004,0.0113,-0.112,0.0576,-0.0806,2.6594,,,0,140.9323,0,Automotive,High
08:11.0,0.0493,0.074,-0.9966,0.0019,0.008,-0.112,0.0571,-0.0801,2.6512,,,0,141.9327,0,Automotive,High
08:11.1,0.0567,0.0685,-0.9962,-0.0002,0.0059,-0.111,0.0565,-0.0791,2.6424,,,0,141.9327,0,Automotive,High
08:11.2,0.0625,0.0691,-1.0036,0.001,0.0016,-0.1142,0.0562,-0.0781,2.6343,,,0,142.9868,0,Automotive,High
08:11.4,0.0666,0.0677,-1.0013,0.004,0.0123,-0.1109,0.0553,-0.0775,2.6261,,,0,142.9868,0,Automotive,High
08:11.4,0.0559,0.0748,-1.0111,0.0077,-0.0216,-0.1043,0.0554,-0.077,2.6177,,,0,144.0419,0,Automotive,High
08:11.6,0.0616,0.078,-1.0154,0.0066,-0.0227,-0.1044,0.0554,-0.0765,2.6013,,,0,144.0419,0,Automotive,High
08:11.6,0.051,0.0784,-0.9983,0.0068,-0.0333,-0.1022,0.0559,-0.0761,2.5934,,,0,145.071,0,Automotive,High
08:11.8,0.0523,0.0778,-0.9753,0.007,-0.0387,-0.1075,0.0553,-0.0754,2.5856,,,0,145.071,0,Automotive,High
08:11.9,0.0449,0.081,-0.9911,0.0065,-0.0068,-0.1151,0.0542,-0.0752,2.5776,,,0,146.2055,0,Automotive,Low
08:12.0,0.0516,0.0719,-1.0251,0.0078,-0.0195,-0.1107,0.0528,-0.0751,2.5692,,,0,147.2391,0,Automotive,Low
08:12.1,0.0487,0.069,-1.0117,0.0088,-0.0206,-0.1075,0.0518,-0.0749,2.561,,,0,147.2391,0,Automotive,Low
08:12.2,0.0325,0.0735,-0.9954,0.0064,-0.0078,-0.1044,0.0507,-0.0738,2.5531,,,0,148.3372,0,Automotive,Low
08:12.3,0.0419,0.0818,-0.9843,0.0043,-0.0068,-0.1109,0.0485,-0.0736,2.5462,,,0,148.3372,0,Automotive,Low
08:12.4,0.041,0.0963,-1.0022,-0.0002,-0.0015,-0.1003,0.0476,-0.0739,2.5383,,,0,149.4734,0,Automotive,Low
08:12.5,0.04,0.0897,-1.0086,-0.0002,0.009,-0.1153,0.0439,-0.0735,2.5231,,,0,149.4734,0,Automotive,Low
08:12.6,0.046,0.0935,-0.9933,-0.0026,0.0313,-0.1229,0.0452,-0.0738,2.5133,,,0,150.6418,0,Automotive,Low
08:12.7,0.0392,0.0789,-0.9707,-0.0031,0.0568,-0.1187,0.0447,-0.0734,2.5054,,,0,150.6418,0,Automotive,Low
08:12.8,0.0688,0.0468,-0.9951,0.0069,-0.0037,-0.1364,0.0451,-0.0733,2.4971,,,0,151.6874,0,Automotive,High
08:12.9,0.066,0.0696,-1.0894,0.013,-0.0684,-0.1137,0.0476,-0.0731,2.4866,,,0,151.6874,0,Automotive,High
08:13.0,0.0476,0.077,-1.0793,0.0133,-0.1299,-0.0696,0.0482,-0.0729,2.4778,,,0,152.7075,0,Automotive,High
08:13.1,0.0697,0.0903,-1.0343,0.0132,-0.0684,-0.1243,0.0411,-0.0726,2.4705,,,0,153.7576,0,Automotive,High
08:13.2,0.0476,0.1162,-0.9954,-0.0058,-0.0654,-0.0852,0.0433,-0.0722,2.4601,,,0,153.7576,0,Automotive,High
08:13.3,0.0008,0.118,-0.9231,-0.0097,-0.0099,-0.046,0.0446,-0.0739,2.4508,,,0,154.7874,0,Automotive,High
08:13.4,0.0265,0.1004,-0.9257,-0.0119,0.0618,-0.1658,0.0412,-0.072,2.4359,,,0,154.7874,0,Automotive,High
08:13.5,0.019,0.0639,-1.0007,-0.0049,0.0377,-0.1165,0.0392,-0.0727,2.4276,,,0,155.9031,0,Automotive,High
08:13.6,0.0221,0.0657,-0.9978,0.0038,0.0346,-0.1206,0.0363,-0.0726,2.4231,,,0,155.9031,0,Automotive,High
08:13.7,0.049,0.0578,-0.9753,0.0048,0.0407,-0.1815,0.0353,-0.0726,2.4143,,,0,157.0219,0,Automotive,High
08:13.8,0.0275,0.0505,-0.9817,0.0104,-0.0087,-0.0883,0.036,-0.0724,2.4028,,,0,157.0219,0,Automotive,High
