Timestamp,accelX,accelY,accelZ,gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),Lat,Long,Speed(mph),TrueHeading,Alt(feet),ActivityType,ActivityConfidence
23:24.2,0.1149,0.1405,-1.0436,-0.0105,0.0466,0.0018,0.0777,-0.1475,1.8164,39.880223,-104.686968,54.8274,178.2037,5377.316895,Automotive,High
23:24.3,0.1068,0.1157,-0.8701,-0.0163,0.0496,-0.0336,0.0835,-0.1473,1.8168,39.880223,-104.686968,54.8274,178.2037,5377.316895,Automotive,High
23:24.4,0.0909,0.1449,-0.9777,0.0031,-0.0126,0.0172,0.0845,-0.1486,1.8149,39.880223,-104.686968,54.8274,178.2037,5377.316895,Automotive,High
23:24.5,0.1344,0.1596,-1.0187,0.0002,0.0754,-0.0281,0.0853,-0.1482,1.8172,39.880223,-104.686968,54.8274,178.2037,5377.316895,Automotive,High
23:24.6,0.1076,0.1496,-0.9708,-0.0123,-0.066,0.0353,0.0883,-0.1483,1.8146,39.880223,-104.686968,54.8274,178.2037,5377.316895,Automotive,High
23:24.7,0.1092,0.1549,-1.0367,0.0223,0.0163,-0.0082,0.0845,-0.1489,1.818,39.880223,-104.686968,54.8274,178.2037,5377.316895,Automotive,High
23:24.8,0.1157,0.1514,-0.9895,-0.0035,-0.0532,0.0087,0.0891,-0.148,1.816,39.880223,-104.686968,54.8274,178.2037,5377.316895,Automotive,High
23:24.9,0.0998,0.1747,-0.9972,-0.0115,-0.0617,0.0459,0.0839,-0.1483,1.8178,39.880223,-104.686968,54.8274,178.2037,5377.316895,Automotive,High
23:25.0,0.0655,0.1557,-1.0109,-0.0073,-0.0065,-0.0054,0.0791,-0.1481,1.8233,39.880223,-104.686968,54.8274,177.1801,5377.316895,Automotive,High
23:25.1,0.118,0.1497,-0.9935,-0.0305,-0.0261,-0.0015,0.0812,-0.1516,1.8212,39.880011,-104.68699,54.1339,177.1801,5373.067383,Automotive,High
23:25.2,0.0676,0.1463,-0.9179,-0.0077,-0.0732,0.0813,0.0818,-0.1523,1.8201,39.880011,-104.68699,54.1339,177.1801,5373.067383,Automotive,High
23:25.3,0.0666,0.1507,-1.0001,0.004,0.003,-0.0469,0.0749,-0.1523,1.8257,39.880011,-104.68699,54.1339,177.1801,5373.067383,Automotive,High
23:25.4,0.0768,0.1548,-0.9463,-0.035,-0.0729,0.0008,0.0754,-0.1555,1.8238,39.880011,-104.68699,54.1339,177.1801,5373.067383,Automotive,High
23:25.5,0.0449,0.1512,-0.9259,-0.0052,-0.0149,0.0085,0.0721,-0.1577,1.8243,39.880011,-104.68699,54.1339,177.1801,5373.067383,Automotive,High
23:25.6,0.0298,0.1534,-0.964,0.0011,0.0127,-0.015,0.071,-0.1567,1.8252,39.880011,-104.68699,54.1339,177.1801,5373.067383,Automotive,High
23:25.7,0.0746,0.1957,-1.0512,-0.0203,-0.0946,0.0897,0.0709,-0.1568,1.8242,39.880011,-104.68699,54.1339,177.1801,5373.067383,Automotive,High
23:25.8,0.0558,0.1719,-0.9787,-0.0107,0.0072,-0.0077,0.0653,-0.1556,1.829,39.880011,-104.68699,54.1339,177.1801,5373.067383,Automotive,High
23:25.9,0.0865,0.1332,-0.9626,0.004,-0.0425,0.0002,0.0684,-0.1552,1.8266,39.880011,-104.68699,54.1339,177.1801,5373.067383,Automotive,High
23:26.0,0.0464,0.1535,-1.0054,0.0047,-0.1401,0.0572,0.0697,-0.1552,1.827,39.880011,-104.68699,54.1339,177.1801,5373.067383,Automotive,High
23:26.1,0.077,0.1713,-1.0549,-0.0147,-0.0864,0.014,0.0658,-0.1557,1.8293,39.879836,-104.687006,51.5838,177.1801,5380.079102,Automotive,High
23:26.2,0.0726,0.1446,-0.9351,-0.0215,0.0238,-0.073,0.0634,-0.1567,1.8293,39.879836,-104.687006,51.5838,177.1801,5380.079102,Automotive,High
23:26.3,0.0848,0.1387,-0.9826,-0.0202,-0.1044,0.0417,0.0606,-0.1581,1.8285,39.879836,-104.687006,51.5838,177.1801,5380.079102,Automotive,High
23:26.4,0.0426,0.163,-1.0346,-0.0038,0.0276,0.0052,0.0603,-0.158,1.8331,39.879836,-104.687006,51.5838,177.1801,5380.079102,Automotive,High
23:26.5,0.0354,0.1673,-0.9523,-0.0382,0.0215,-0.0392,0.0592,-0.1593,1.833,39.879836,-104.687006,51.5838,177.1801,5380.079102,Automotive,High
23:26.6,0.0571,0.1331,-1.0119,0.0194,0.1067,-0.0001,0.0585,-0.1598,1.8347,39.879836,-104.687006,51.5838,177.1801,5380.079102,Automotive,High
23:26.7,0.1004,0.1637,-1.0052,0.0113,0.0488,-0.0779,0.0657,-0.1599,1.8349,39.879836,-104.687006,51.5838,177.1801,5380.079102,Automotive,High
23:26.8,0.0748,0.1607,-0.8985,-0.0144,-0.0555,0.0224,0.0716,-0.1603,1.8305,39.879836,-104.687006,51.5838,177.1801,5380.079102,Automotive,High
23:26.9,0.0964,0.1622,-0.9604,0.0026,0.0171,0.0138,0.0707,-0.1599,1.8323,39.879836,-104.687006,51.5838,177.1801,5380.079102,Automotive,High
23:27.0,0.1101,0.1161,-1.0386,0.0149,-0.0071,0.011,0.0737,-0.1587,1.8338,39.879836,-104.687006,51.5838,177.1801,5380.079102,Automotive,High
23:27.1,0.0687,0.1833,-1.0776,-0.0137,-0.0268,0.0169,0.0747,-0.1574,1.8353,39.879636,-104.686995,50.443,177.1801,5380.199219,Automotive,High
23:27.2,0.0874,0.159,-1.0615,-0.0159,0.0455,0.0027,0.078,-0.1569,1.8391,39.879636,-104.686995,50.443,176.1752,5380.199219,Automotive,High
23:27.3,0.0755,0.1814,-0.9433,-0.0181,-0.0088,0.0061,0.0757,-0.1565,1.8409,39.879636,-104.686995,50.443,176.1752,5380.199219,Automotive,High
23:27.4,0.0702,0.1387,-1.0098,-0.0121,-0.0086,0.0286,0.0742,-0.1568,1.8439,39.879636,-104.686995,50.443,176.1752,5380.199219,Automotive,High
23:27.5,0.12,0.1366,-0.971,0.0053,0.0287,-0.0278,0.0771,-0.1566,1.8455,39.879636,-104.686995,50.443,176.1752,5380.199219,Automotive,High
23:27.6,0.0767,0.1549,-0.9297,-0.0271,-0.0938,0.0533,0.0809,-0.1567,1.8448,39.879636,-104.686995,50.443,176.1752,5380.199219,Automotive,High
23:27.7,0.0706,0.1366,-1.0068,0.0136,0.0035,0.012,0.0793,-0.1589,1.8485,39.879636,-104.686995,50.443,176.1752,5380.199219,Automotive,High
23:27.8,0.0684,0.1653,-0.9275,-0.027,-0.061,0.019,0.0807,-0.1573,1.8495,39.879636,-104.686995,50.443,176.1752,5380.199219,Automotive,High
23:27.9,0.0879,0.1429,-1.0229,-0.0078,0.0042,0.0148,0.0784,-0.1568,1.8508,39.879636,-104.686995,50.443,176.1752,5380.199219,Automotive,High
23:28.0,0.0656,0.1616,-1.0097,0.0172,-0.0135,0.0068,0.0775,-0.1558,1.853,39.879636,-104.686995,50.443,176.1752,5380.199219,Automotive,High
23:28.1,0.0651,0.1459,-0.9818,-0.0234,-0.064,0.0564,0.0765,-0.1561,1.8568,39.879451,-104.686986,48.7877,175.1579,5381.821289,Automotive,High
23:28.2,0.0569,0.1458,-0.8927,-0.0057,0.0985,-0.0773,0.0781,-0.1561,1.8575,39.879451,-104.686986,48.7877,175.1579,5381.821289,Automotive,High
23:28.3,0.022,0.149,-1.0405,-0.0027,0.0043,0.0255,0.0802,-0.1538,1.8582,39.879451,-104.686986,48.7877,175.1579,5381.821289,Automotive,High
23:28.4,0.0591,0.1455,-1.039,-0.0068,0.0561,-0.0345,0.0771,-0.1529,1.8623,39.879451,-104.686986,48.7877,175.1579,5381.821289,Automotive,High
23:28.5,0.0578,0.1571,-1.0072,-0.0043,-0.0107,0.0106,0.0798,-0.1536,1.8608,39.879451,-104.686986,48.7877,175.1579,5381.821289,Automotive,High
23:28.6,0.0595,0.1456,-0.9663,-0.0072,-0.0616,0.0439,0.0774,-0.1527,1.8624,39.879451,-104.686986,48.7877,175.1579,5381.821289,Automotive,High
23:28.7,0.0872,0.1455,-0.9892,-0.0123,0.0137,0.0136,0.0749,-0.1534,1.8661,39.879451,-104.686986,48.7877,175.1579,5381.821289,Automotive,High
23:28.8,0.082,0.1319,-1.01,-0.0092,0.0191,0.0147,0.0769,-0.1523,1.8674,39.879451,-104.686986,48.7877,175.1579,5381.821289,Automotive,High
23:28.9,0.077,0.149,-1.0704,0.0087,0.0364,0.0139,0.0787,-0.1524,1.8688,39.879451,-104.686986,48.7877,174.1414,5381.821289,Automotive,High
23:29.0,0.0973,0.1246,-0.9099,-0.0148,0.0632,-0.0709,0.0829,-0.1507,1.8707,39.879451,-104.686986,48.7877,174.1414,5381.821289,Automotive,High
23:29.1,0.0577,0.1263,-0.9704,-0.0116,-0.0775,0.0673,0.0799,-0.1505,1.8735,39.879238,-104.6869,49.2574,174.1414,5382.974121,Automotive,High
23:29.2,0.0887,0.1442,-1.1039,0.0168,0.0599,0.0171,0.0787,-0.1499,1.8779,39.879238,-104.6869,49.2574,174.1414,5382.974121,Automotive,High
23:29.3,0.0863,0.1538,-1.0664,-0.0089,0.0095,0.0105,0.082,-0.1475,1.8796,39.879238,-104.6869,49.2574,174.1414,5382.974121,Automotive,High
23:29.4,0.0874,0.131,-1.0094,-0.0239,-0.0024,0.022,0.0822,-0.1467,1.8811,39.879238,-104.6869,49.2574,174.1414,5382.974121,Automotive,High
23:29.5,0.1128,0.1502,-0.9636,-0.0181,0.0622,-0.0635,0.0813,-0.1461,1.8831,39.879238,-104.6869,49.2574,174.1414,5382.974121,Automotive,High
23:29.6,0.1007,0.1233,-0.9832,-0.0013,-0.0042,0.0171,0.0863,-0.1463,1.8826,39.879238,-104.6869,49.2574,174.1414,5382.974121,Automotive,High
23:29.7,0.0879,0.1371,-1.0038,0.0033,0.0522,-0.0012,0.088,-0.1438,1.8852,39.879238,-104.6869,49.2574,174.1414,5382.974121,Automotive,High
23:29.8,0.0561,0.1164,-0.9948,-0.0283,-0.0557,0.0232,0.0908,-0.1426,1.8856,39.879238,-104.6869,49.2574,174.1414,5382.974121,Automotive,High
23:29.9,0.0932,0.1253,-0.9531,-0.0163,0.0061,0.0072,0.0881,-0.1403,1.8892,39.879238,-104.6869,49.2574,173.0539,5382.974121,Automotive,High
23:30.0,0.0782,0.1106,-0.9582,-0.0041,-0.0266,0.016,0.0892,-0.1392,1.8904,39.879238,-104.6869,49.2574,173.0539,5382.974121,Automotive,High
23:30.1,0.1089,0.1293,-0.9455,-0.0027,-0.0383,0.0119,0.0879,-0.1385,1.8913,39.879056,-104.686903,47.6916,173.0539,5382.047852,Automotive,High
23:30.2,0.1011,0.1171,-0.9615,0.0069,0.0045,0.0257,0.0869,-0.1382,1.894,39.879056,-104.686903,47.6916,173.0539,5382.047852,Automotive,High
23:30.3,0.1001,0.1079,-0.989,-0.0084,0.0382,0.0104,0.0909,-0.1373,1.8929,39.879056,-104.686903,47.6916,173.0539,5382.047852,Automotive,High
23:30.4,0.0675,0.1454,-1.0701,-0.0075,-0.0075,0.0063,0.0915,-0.135,1.8947,39.879056,-104.686903,47.6916,173.0539,5382.047852,Automotive,High
23:30.5,0.067,0.1357,-1.1113,-0.0013,0.0106,0.001,0.0897,-0.134,1.8965,39.879056,-104.686903,47.6916,173.0539,5382.047852,Automotive,High
23:30.6,0.0358,0.134,-1.0199,-0.0143,-0.0576,0.0224,0.0905,-0.1339,1.8973,39.879056,-104.686903,47.6916,173.0539,5382.047852,Automotive,High
23:30.7,0.0637,0.1465,-0.947,-0.0373,0.0004,-0.0081,0.0818,-0.1336,1.9007,39.879056,-104.686903,47.6916,172.0494,5382.047852,Automotive,High
23:30.8,0.06,0.145,-0.9536,-0.0108,0.0295,-0.0248,0.0832,-0.1337,1.8997,39.879056,-104.686903,47.6916,172.0494,5382.047852,Automotive,High
23:30.9,0.0536,0.1282,-1.0176,-0.0078,0.0105,0.0073,0.0824,-0.1331,1.9001,39.879056,-104.686903,47.6916,172.0494,5382.047852,Automotive,High
23:31.0,0.07,0.123,-0.9875,-0.0045,0.0127,0.002,0.0815,-0.1336,1.9004,39.879056,-104.686903,47.6916,172.0494,5382.047852,Automotive,High
23:31.1,0.0707,0.1383,-0.9195,-0.011,-0.0565,0.0139,0.0818,-0.1341,1.9,39.878899,-104.686906,45.2533,172.0494,5380.092285,Automotive,High
23:31.2,0.0682,0.1295,-0.95,-0.0141,-0.0034,0.0147,0.0782,-0.1343,1.9018,39.878899,-104.686906,45.2533,172.0494,5380.092285,Automotive,High
23:31.3,0.0388,0.1046,-0.9472,-0.0068,0.0233,-0.0013,0.0764,-0.1341,1.9032,39.878899,-104.686906,45.2533,172.0494,5380.092285,Automotive,High
23:31.4,0.0351,0.1242,-0.9771,-0.0006,-0.0351,0.0119,0.0764,-0.132,1.903,39.878899,-104.686906,45.2533,172.0494,5380.092285,Automotive,High
23:31.5,0.0653,0.1491,-1.0231,0.0011,0.0606,-0.0066,0.0736,-0.1312,1.9037,39.878899,-104.686906,45.2533,172.0494,5380.092285,Automotive,High
23:31.6,0.1099,0.175,-1.1075,0.0082,0.0638,-0.0417,0.075,-0.1302,1.9032,39.878899,-104.686906,45.2533,172.0494,5380.092285,Automotive,High
23:31.7,0.0806,0.108,-1.0311,-0.0134,0.0335,-0.058,0.083,-0.1286,1.8995,39.878899,-104.686906,45.2533,172.0494,5380.092285,Automotive,High
23:31.8,0.1148,0.1621,-0.9373,-0.0103,-0.0267,0.0063,0.0853,-0.1263,1.898,39.878899,-104.686906,45.2533,172.0494,5380.092285,Automotive,High
23:31.9,0.0669,0.1093,-0.9801,-0.0147,-0.0226,0.0062,0.079,-0.1266,1.8995,39.878899,-104.686906,45.2533,172.0494,5380.092285,Automotive,High
23:32.0,0.079,0.1278,-0.978,-0.0086,-0.0192,0.0223,0.0777,-0.1261,1.9009,39.878899,-104.686906,45.2533,172.0494,5380.092285,Automotive,High
23:32.1,0.0724,0.124,-1.0404,-0.0127,-0.0161,0.0084,0.0775,-0.1256,1.9016,39.878744,-104.68687,43.1282,172.0494,5381.307129,Automotive,High
23:32.2,0.0615,0.1141,-1.0312,-0.0086,-0.0107,0.0106,0.0754,-0.1267,1.9025,39.878744,-104.68687,43.1282,172.0494,5381.307129,Automotive,High
23:32.3,0.0863,0.1193,-0.9181,-0.0059,-0.0193,-0.0107,0.0754,-0.1282,1.9041,39.878744,-104.68687,43.1282,172.0494,5381.307129,Automotive,High
23:32.4,0.0694,0.116,-0.9245,0.0045,-0.0551,0.0398,0.0756,-0.1276,1.9027,39.878744,-104.68687,43.1282,172.0494,5381.307129,Automotive,High
23:32.5,0.0621,0.1084,-0.9931,-0.003,-0.0223,0.0118,0.0753,-0.1267,1.9047,39.878744,-104.68687,43.1282,172.0494,5381.307129,Automotive,High
23:32.6,0.0759,0.1306,-1.0079,0.0032,0.0501,0.0073,0.0781,-0.1234,1.905,39.878744,-104.68687,43.1282,172.0494,5381.307129,Automotive,High
23:32.7,0.0746,0.1061,-1.0497,0.0028,-0.0221,0.0428,0.0776,-0.1217,1.9063,39.878744,-104.68687,43.1282,171.0419,5381.307129,Automotive,High
23:32.8,0.093,0.1123,-1.004,-0.0198,-0.0333,0.0073,0.0752,-0.1206,1.9086,39.878744,-104.68687,43.1282,171.0419,5381.307129,Automotive,High
23:32.9,0.0713,0.1011,-0.9841,-0.004,-0.052,0.0343,0.0737,-0.119,1.9083,39.878744,-104.68687,43.1282,171.0419,5381.307129,Automotive,High
23:33.0,0.061,0.1082,-0.9897,-0.0019,0.0182,0.0255,0.0705,-0.1181,1.9111,39.878744,-104.68687,43.1282,171.0419,5381.307129,Automotive,High
23:33.1,0.0883,0.1054,-1.0099,-0.0074,0.0433,-0.0483,0.0714,-0.1159,1.9106,39.878591,-104.6868,41.6518,171.0419,5381.793457,Automotive,High
23:33.2,0.0863,0.109,-0.9705,0.0029,-0.0711,0.0281,0.0733,-0.1148,1.9057,39.878591,-104.6868,41.6518,171.0419,5381.793457,Automotive,High
23:33.3,0.0781,0.1035,-0.9572,-0.0108,0.0062,-0.0002,0.0696,-0.1144,1.9091,39.878591,-104.6868,41.6518,171.0419,5381.793457,Automotive,High
23:33.4,0.0936,0.0939,-0.9715,0.0143,-0.039,0.0196,0.0672,-0.1144,1.9107,39.878591,-104.6868,41.6518,171.0419,5381.793457,Automotive,High
23:33.5,0.0879,0.1286,-1.0479,-0.0012,-0.0071,0.0715,0.0661,-0.1117,1.9174,39.878591,-104.6868,41.6518,169.9973,5381.793457,Automotive,High
23:33.6,0.0721,0.1147,-0.9486,-0.0068,0.0508,-0.0302,0.069,-0.1125,1.9179,39.878591,-104.6868,41.6518,169.9973,5381.793457,Automotive,High
23:33.7,0.077,0.1143,-1.0009,0.0001,0.0278,0.0223,0.0754,-0.1108,1.9148,39.878591,-104.6868,41.6518,169.9973,5381.793457,Automotive,High
23:33.8,0.0916,0.0886,-0.9642,-0.0193,0.055,0.0048,0.0784,-0.1099,1.9163,39.878591,-104.6868,41.6518,169.9973,5381.793457,Automotive,High
23:33.9,0.0917,0.0807,-1.0114,0.0113,0.0151,0.0119,0.0829,-0.1074,1.9171,39.878591,-104.6868,41.6518,169.9973,5381.793457,Automotive,High
